country,total_articles,avg_wordcount,med_wordcount,total_fatalities,region_group,Animals farmed,Art and design,Australia news,Books,Business,Business to business,Children's books,Cities,Community,Crosswords,Culture,Culture professionals network,Education,Environment,Fashion,Film,Food,Football,From the Guardian,From the Observer,Games,Global,Global Development Professionals Network,Global development,Guardian Careers,Guardian Foundation,Guardian Small Business Network,Guardian Sustainable Business,Healthcare Professionals Network,Housing Network,Inequality,Info,Law,Life and style,Media,Media Network,Membership,Money,Music,News,Opinion,Politics,Public Leaders Network,Science,Social Care Network,Society,Society Professionals,Sport,Stage,Teacher Network,Technology,Television & radio,Travel,UK news,US news,Vital Signs,Voluntary Sector Network,Weather,Wellness,Women in Leadership,Working in development,World news,articles_per_1000_fatalities
Kuwait,91,959.6593406593406,787.0,1,Global South,0.0,1.098901098901099,0.0,2.197802197802198,6.593406593406594,0.0,0.0,1.098901098901099,0.0,0.0,0.0,0.0,0.0,5.4945054945054945,0.0,1.098901098901099,0.0,3.296703296703297,0.0,0.0,0.0,0.0,2.197802197802198,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,1.098901098901099,3.296703296703297,2.197802197802198,0.0,0.0,0.0,0.0,0.0,1.098901098901099,0.0,0.0,0.0,0.0,1.098901098901099,7.6923076923076925,2.197802197802198,0.0,0.0,0.0,0.0,0.0,1.098901098901099,48.35164835164835,91000.0
Kyrgyzstan,55,989.4181818181818,935.0,117,Global South,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,14.545454545454545,0.0,0.0,1.8181818181818181,0.0,0.0,1.8181818181818181,0.0,3.6363636363636362,0.0,1.8181818181818181,0.0,0.0,0.0,1.8181818181818181,1.8181818181818181,23.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,41.81818181818181,470.0854700854701
Laos,57,809.4912280701755,677.0,22,Global South,0.0,1.7543859649122806,8.771929824561402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.561403508771928,0.0,3.508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.771929824561402,0.0,0.0,0.0,1.7543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7543859649122806,3.508771929824561,1.7543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,43.859649122807014,2590.909090909091
Latvia,93,1252.5913978494623,826.0,1,Western,0.0,0.0,1.0752688172043012,1.0752688172043012,7.526881720430108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0752688172043012,0.0,2.1505376344086025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,3.225806451612903,2.1505376344086025,5.376344086021505,5.376344086021505,0.0,1.0752688172043012,0.0,0.0,0.0,1.0752688172043012,2.1505376344086025,0.0,1.0752688172043012,1.0752688172043012,1.0752688172043012,3.225806451612903,1.0752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,55.91397849462365,93000.0
Lebanon,1013,1648.3780848963474,893.0,5108,Global South,0.0,1.3820335636722607,2.665350444225074,0.5923000987166831,1.3820335636722607,0.0,0.0,1.1846001974333662,0.0,0.0,0.3948667324777887,0.0,0.09871668311944717,0.4935834155972359,0.0,1.2833168805528135,0.4935834155972359,0.6910167818361304,0.0,0.0,0.0,0.09871668311944717,0.19743336623889435,6.515301085883514,0.0,0.0,0.0,0.09871668311944717,0.0,0.0,0.0,0.0,0.0,0.4935834155972359,1.5794669299111548,0.0,0.09871668311944717,0.0,0.5923000987166831,0.5923000987166831,8.193484698914116,0.5923000987166831,0.0,0.19743336623889435,0.0,0.29615004935834155,0.0,0.4935834155972359,0.09871668311944717,0.0,0.09871668311944717,0.0,0.0,0.29615004935834155,1.2833168805528135,0.0,0.0,0.0,0.0,0.0,0.8884501480750246,66.63376110562686,198.31636648394675
Lesotho,45,749.4,622.0,62,Global South,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,2.2222222222222223,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,8.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,725.8064516129033
Liberia,130,867.5461538461539,820.5,68,Global South,0.0,0.7692307692307693,0.0,0.7692307692307693,2.307692307692308,0.0,0.0,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,0.0,0.0,0.0,1.5384615384615385,0.0,0.0,0.0,0.0,0.7692307692307693,36.92307692307693,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,1.5384615384615385,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,6.153846153846154,0.7692307692307693,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,1.5384615384615385,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,3.076923076923077,0.0,0.0,0.0,0.0,0.0,4.615384615384616,30.0,1911.764705882353
Libya,979,857.1695607763023,726.0,13729,Global South,0.0,0.30643513789581206,0.10214504596527069,0.8171603677221655,0.7150153217568949,0.0,0.0,0.10214504596527069,0.0,0.0,0.30643513789581206,0.0,0.10214504596527069,0.9193054136874361,0.0,0.7150153217568949,0.10214504596527069,0.10214504596527069,0.0,0.0,0.0,0.0,0.20429009193054137,6.230847803881511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6128702757916241,0.20429009193054137,0.40858018386108275,0.0,0.0,0.0,0.20429009193054137,0.8171603677221655,10.112359550561797,4.698672114402451,0.10214504596527069,0.10214504596527069,0.0,0.0,0.0,0.0,0.0,0.0,0.10214504596527069,0.10214504596527069,0.10214504596527069,7.150153217568948,3.3707865168539324,0.0,0.0,0.0,0.0,0.0,0.0,61.18488253319714,71.30890815063006
Liechtenstein,7,665.0,605.0,0,Western,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.857142857142854,
Lithuania,175,1057.337142857143,791.0,1,Western,0.0,2.2857142857142856,1.1428571428571428,1.1428571428571428,3.428571428571429,0.0,0.0,1.7142857142857144,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.5714285714285714,0.5714285714285714,1.7142857142857144,3.428571428571429,4.0,0.5714285714285714,0.5714285714285714,0.0,2.857142857142857,0.0,0.5714285714285714,0.0,0.0,1.7142857142857144,0.5714285714285714,0.0,3.428571428571429,1.7142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,58.285714285714285,175000.0
Luxembourg,110,1134.090909090909,676.0,0,Western,0.0,0.0,0.0,0.0,13.636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,4.545454545454546,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,5.454545454545454,16.363636363636363,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,6.363636363636363,0.0,0.0,1.8181818181818181,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,41.81818181818181,
